Kills,Damage,Boosts,Heals,Distance,Weapons,Revives,Headshots,is_pro
1,100,0,0,743,3,0,0,0
0,0,0,0,449,2,0,0,0
1,99,2,2,3041,7,0,0,0
0,48,0,0,188,2,0,0,0
0,0,4,0,1354,6,1,0,0
1,120,1,2,924,6,0,0,0
0,33,0,0,86,1,0,0,0
1,103,0,0,202,2,0,0,0
0,155,0,0,126,1,2,0,0
2,184,1,4,2590,9,2,0,1
0,0,0,0,0,0,0,0,0
0,76,0,0,381,2,0,0,0
2,268,7,4,2566,13,0,1,1
0,0,0,0,1,0,0,0,0
0,0,0,0,147,3,0,0,0
0,74,1,1,2167,13,0,0,0
0,0,0,0,240,3,0,0,0
6,625,7,0,4866,4,0,5,1
0,0,0,0,84,4,0,0,0
7,756,4,4,2398,8,1,2,1
1,83,2,9,2703,6,0,1,0
1,123,4,6,2616,3,0,0,0
1,130,0,0,147,1,0,1,0
0,86,0,0,804,2,0,0,0
4,442,5,3,2483,7,0,0,1
2,73,2,1,1720,5,0,0,1
0,17,0,0,0,0,0,0,0
2,232,1,0,611,3,0,0,1
0,0,0,0,555,4,0,0,0
0,84,0,0,56,1,0,0,0
1,190,3,0,2295,4,0,0,0
1,103,5,8,2259,8,0,0,0
0,109,2,10,2855,8,1,0,0
0,33,1,2,2548,5,0,0,0
0,0,0,0,98,0,0,0,0
1,109,2,1,3031,3,0,0,0
2,165,0,0,1999,6,0,1,1
3,422,0,0,2044,4,0,1,1
1,167,0,0,114,2,0,0,0
2,200,2,3,3186,7,0,1,1
2,130,0,2,1465,76,0,1,1
2,316,3,1,1144,5,1,0,1
0,0,0,0,46,1,0,0,0
4,386,1,0,614,2,0,1,1
0,0,0,0,112,0,0,0,0
2,188,0,1,723,5,1,0,1
12,1397,4,1,1104,6,1,6,1
0,32,0,0,97,1,0,0,0
0,51,2,0,2340,5,0,0,0
1,38,0,8,119,3,1,0,0
2,188,0,0,3230,3,0,0,1
5,451,5,5,3208,8,1,2,1
7,465,5,4,2841,4,1,0,1
5,651,0,0,2678,3,0,1,1
0,38,1,1,639,5,0,0,0
0,0,0,0,148,1,0,0,0
3,126,1,0,1639,6,1,0,1
0,60,0,0,300,1,0,0,0
1,100,1,3,1446,9,1,0,0
1,236,1,7,1016,4,0,0,0
0,0,0,0,175,0,0,0,0
0,88,4,0,3068,2,0,0,0
2,337,0,0,1008,5,0,0,1
1,188,5,5,1979,5,1,1,0
4,363,1,2,2020,5,0,1,1
0,0,0,0,0,0,0,0,0
2,247,4,7,2917,6,1,1,1
0,100,0,0,751,3,0,0,0
1,100,0,0,157,1,0,0,0
3,247,0,0,306,2,0,2,1
1,174,0,1,1850,3,0,0,0
0,0,0,0,11,3,0,0,0
0,29,1,1,2239,2,0,0,0
1,266,3,2,3557,6,0,0,0
0,34,1,0,1407,5,1,0,0
1,208,3,3,2869,9,1,1,0
0,0,2,1,1690,8,0,0,0
1,149,1,5,859,5,0,1,0
1,100,0,0,33,1,0,1,0
1,152,0,0,2296,3,0,0,0
1,100,0,1,459,3,1,0,0
0,98,2,6,642,5,0,0,0
4,474,5,8,2780,7,1,1,1
0,159,0,0,152,5,0,0,0
0,86,0,0,324,2,0,0,0
1,164,4,4,3487,3,1,1,0
2,253,0,0,398,3,0,1,1
0,0,0,0,239,3,0,0,0
0,94,0,1,1377,8,0,0,0
0,184,0,1,332,2,0,0,0
0,47,0,0,444,3,0,0,0
0,37,0,0,333,2,0,0,0
0,70,0,0,58,1,0,0,0
0,132,1,0,658,4,0,0,0
0,34,0,0,122,1,0,0,0
2,175,0,0,855,3,0,1,1
0,0,0,0,33,2,0,0,0
1,171,0,3,58,1,0,1,0
0,54,3,0,1660,3,0,0,0
0,100,0,0,28,1,0,0,0
0,100,0,0,58,1,0,0,0
2,137,1,0,553,5,0,0,1
0,63,2,0,2346,4,0,0,0
0,0,0,0,418,4,0,0,0
3,246,6,15,3002,5,0,1,1
1,119,0,2,155,1,0,0,0
0,0,0,0,707,3,0,0,0
0,0,0,0,18,1,0,0,0
0,60,0,0,102,2,0,0,0
4,438,1,1,729,3,0,2,1
0,72,1,1,651,4,0,0,0
2,416,2,1,3773,9,1,1,1
2,249,2,1,1724,5,0,0,1
0,171,0,1,1026,4,0,0,0
3,383,1,3,2003,4,0,0,1
0,0,0,0,352,1,0,0,0
0,28,1,0,1723,5,0,0,0
1,137,0,0,421,2,0,0,0
1,150,0,0,18,1,0,1,0
2,236,2,5,318,2,1,0,1
0,0,0,0,88,1,0,0,0
0,71,0,0,83,3,0,0,0
0,0,0,8,392,4,0,0,0
0,0,0,0,684,1,0,0,0
0,48,0,0,367,1,0,0,0
0,104,2,0,2996,6,0,0,0
0,0,0,0,217,3,0,0,0
1,255,1,1,1854,2,0,1,0
3,413,4,4,2729,5,2,1,1
0,6,0,0,126,2,0,0,0
1,62,0,0,99,1,0,1,0
6,640,0,0,1584,8,0,1,1
0,24,0,0,427,2,0,0,0
5,440,1,1,499,2,0,1,1
0,90,1,3,849,4,0,0,0
0,131,0,0,173,4,0,0,0
5,628,5,3,3761,5,0,2,1
0,0,3,11,2752,6,1,0,0
0,184,0,0,1770,5,0,0,0
0,85,3,2,2243,6,0,0,0
0,56,2,6,1347,2,0,0,0
1,94,0,1,1403,4,1,0,0
0,0,0,0,0,1,0,0,0
0,66,2,0,137,2,0,0,0
0,23,0,0,127,3,0,0,0
2,259,1,1,975,5,1,1,1
0,99,0,3,184,2,0,0,0
0,0,0,1,2540,8,1,0,0
1,171,3,3,2823,5,0,0,0
1,81,0,0,795,4,0,0,0
0,0,1,3,1984,11,0,0,0
1,100,1,0,934,6,0,0,0
2,205,2,5,2831,5,0,1,1
0,0,0,1,94,2,0,0,0
0,69,0,0,205,3,0,0,0
3,242,0,1,1779,4,0,0,1
0,0,0,0,11,0,0,0,0
0,0,0,0,80,3,0,0,0
0,255,1,1,1100,3,0,0,0
0,0,2,0,3178,3,0,0,0
2,200,2,6,1765,4,0,0,1
2,200,0,1,438,5,0,0,1
1,507,3,3,2073,6,0,1,1
1,52,5,7,2739,3,1,0,0
0,86,0,0,19,1,0,0,0
3,115,1,0,3065,4,0,1,1
0,23,1,1,4656,8,0,0,0
6,577,3,2,2926,4,1,3,1
1,170,0,0,53,2,0,1,0
0,181,1,3,1286,6,0,0,0
0,0,0,1,1139,5,0,0,0
0,0,0,0,744,8,0,0,0
0,91,1,2,1297,10,0,0,0
0,100,1,0,705,6,0,0,0
0,0,0,0,0,0,0,0,0
4,469,1,0,1819,6,0,0,1
0,0,0,0,1040,3,0,0,0
0,0,0,1,2415,4,0,0,0
1,266,2,4,4897,4,1,1,0
5,632,4,4,1883,7,0,3,1
0,0,0,0,111,0,0,0,0
1,129,0,1,814,3,0,0,0
0,0,0,0,136,0,0,0,0
0,0,3,0,1909,3,0,0,0
0,69,2,1,1310,3,1,0,0
0,0,0,0,0,1,0,0,0
0,142,1,0,1711,5,0,0,0
0,0,0,0,1798,4,0,0,0
0,0,0,0,250,3,0,0,0
1,38,1,1,2005,3,1,0,0
1,100,0,4,90,3,0,0,0
0,0,0,0,31,2,0,0,0
0,0,0,0,12,1,0,0,0
7,500,4,5,3978,5,1,2,1
0,319,2,3,3106,6,0,0,1
1,345,1,5,387,4,0,0,1
1,173,9,1,2799,6,1,0,0
0,0,0,0,2165,3,0,0,0
1,100,0,0,8,1,0,0,0
1,178,0,0,687,7,0,0,0
1,143,0,0,86,2,0,0,0
2,225,0,0,163,2,0,0,1
1,86,1,2,1215,5,0,0,0
3,300,0,0,76,2,0,0,1
2,416,4,2,3984,5,0,0,1
1,63,1,0,561,6,0,1,0
1,137,1,1,481,4,1,0,0
0,0,0,0,44,2,0,0,0
1,97,0,0,21,1,0,0,0
2,200,3,8,2147,7,0,0,1
0,0,0,0,66,2,0,0,0
0,0,0,0,314,3,0,0,0
0,248,2,2,2685,3,1,0,0
3,210,3,3,1663,9,0,1,1
0,0,0,0,9,0,0,0,0
2,244,5,8,2131,5,0,0,1
1,100,0,0,449,2,0,1,0
0,0,0,0,67,1,0,0,0
3,303,1,1,2438,7,0,0,1
1,222,2,2,3442,8,0,0,0
1,117,0,0,350,3,0,0,0
0,0,0,0,31,1,0,0,0
0,0,0,0,77,1,0,0,0
3,285,0,0,82,1,0,0,1
0,0,0,0,17,2,0,0,0
0,122,0,0,716,5,0,0,0
2,269,1,1,236,1,0,1,1
1,164,0,0,30,1,0,0,0
0,0,0,0,42,0,0,0,0
1,100,1,1,1225,2,0,0,0
16,1757,6,3,2861,7,0,12,1
1,8,3,1,2773,8,0,0,0
3,235,3,2,3424,6,0,1,1
5,490,1,3,582,2,1,1,1
4,552,4,5,1886,2,0,3,1
0,0,0,0,48,0,0,0,0
4,355,10,2,2613,6,0,2,1
0,0,0,0,87,2,0,0,0
2,329,9,0,1445,7,0,1,1
0,30,2,4,2076,3,1,0,0
2,200,1,1,234,3,0,0,1
0,0,0,0,1631,4,0,0,0
2,315,8,4,3771,7,0,1,1
0,0,0,0,78,3,0,0,0
1,174,0,2,1502,5,0,0,0
2,211,10,3,3148,6,0,0,1
0,38,0,0,361,6,0,0,0
1,188,0,0,252,2,1,0,0
0,0,0,0,1152,3,0,0,0
0,63,0,0,1029,3,0,0,0
1,100,1,0,133,1,0,0,0
1,37,3,5,1855,4,0,0,0
3,353,1,0,136,1,0,0,1
0,0,0,0,632,4,1,0,0
1,57,0,0,34,2,0,0,0
0,0,0,0,306,3,0,0,0
4,401,1,4,1614,4,0,0,1
2,399,1,1,4011,2,1,0,1
1,110,0,0,165,2,0,0,0
1,197,9,4,2294,6,0,0,0
0,41,0,0,93,2,0,0,0
0,22,2,7,2890,2,0,0,0
2,250,0,1,517,3,1,0,1
1,288,2,1,4626,4,0,1,1
7,679,5,0,2743,2,1,2,1
1,192,4,1,2606,3,0,0,0
1,72,1,1,694,7,0,0,0
0,0,0,0,117,3,0,0,0
0,0,0,0,1122,10,0,0,0
1,200,3,4,2913,5,1,0,0
0,202,1,1,1506,6,0,0,0
2,200,0,0,232,3,1,0,1
3,275,3,7,3314,4,0,0,1
3,426,4,4,2033,6,0,2,1
0,0,0,0,182,4,0,0,0
0,100,0,0,214,1,0,0,0
0,33,0,0,746,4,0,0,0
7,637,5,13,2902,7,0,1,1
2,273,3,0,3414,5,0,0,1
0,0,1,2,590,8,0,0,0
0,320,4,1,1859,4,0,0,1
0,71,1,0,1721,2,0,0,0
1,221,0,0,111,1,0,0,0
0,0,0,0,0,0,0,0,0
3,430,0,2,1901,2,0,0,1
1,88,2,3,1083,6,1,1,0
1,146,1,1,2966,2,0,0,0
0,90,0,0,18,1,0,0,0
0,18,0,0,4,1,0,0,0
1,245,2,5,691,2,0,0,0
0,53,1,0,236,2,0,0,0
0,42,0,1,676,3,0,0,0
0,0,0,0,168,2,0,0,0
0,54,0,0,268,2,0,0,0
0,75,0,0,24,1,0,0,0
1,366,0,0,265,2,0,0,1
3,287,1,2,524,4,0,1,1
8,764,4,6,2395,5,0,4,1
0,59,0,0,156,1,0,0,0
1,149,0,4,290,3,0,1,0
2,200,4,0,2127,9,0,0,1
0,59,1,2,1842,3,0,0,0
1,64,2,5,2938,3,0,0,0
0,0,0,0,2055,5,0,0,0
0,0,2,0,1819,6,0,0,0
0,78,3,0,4106,4,0,0,0
0,0,0,0,2,1,0,0,0
0,0,0,0,127,1,0,0,0
1,51,4,9,2131,4,0,1,0
0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0
0,99,1,1,2603,3,1,0,0
0,0,0,0,9,0,0,0,0
1,100,1,1,2282,2,0,0,0
1,100,0,4,3039,5,0,0,0
0,79,0,0,943,4,0,0,0
2,105,2,3,2154,6,0,0,1
1,100,1,0,174,4,0,1,0
0,0,0,0,55,1,0,0,0
0,0,0,0,27,0,0,0,0
0,188,1,6,1651,7,0,0,0
0,38,2,1,2333,8,0,0,0
1,123,2,1,944,7,0,0,0
0,0,0,0,0,1,0,0,0
0,0,0,0,203,3,0,0,0
4,406,2,3,1749,2,0,0,1
1,252,0,0,213,2,0,1,0
2,405,6,8,2709,4,0,1,1
0,100,0,0,173,2,0,0,0
1,53,2,3,2512,6,0,0,0
2,260,2,6,3376,5,0,0,1
3,301,2,1,3233,8,0,0,1
4,302,2,0,1381,5,0,3,1
1,165,1,2,1795,5,0,1,0
0,0,0,0,40,1,0,0,0
0,22,3,5,2360,4,1,0,0
1,16,0,0,432,2,0,0,0
0,0,0,0,54,2,0,0,0
4,338,1,1,1462,4,1,1,1
0,63,2,1,1416,6,0,0,0
2,167,6,12,2113,3,0,2,1
0,0,0,0,139,2,0,0,0
0,31,0,0,1616,5,0,0,0
0,0,0,1,590,4,0,0,0
0,53,0,0,2265,5,0,0,0
0,0,0,0,0,0,0,0,0
0,63,0,0,591,3,0,0,0
0,64,0,0,715,3,1,0,0
0,0,0,0,198,3,0,0,0
1,169,0,4,1007,6,0,1,0
3,203,1,1,184,4,0,2,1
0,0,0,0,239,3,0,0,0
5,451,6,8,2809,4,1,0,1
1,137,4,2,3001,4,0,0,0
0,0,0,0,122,0,0,0,0
1,132,2,5,2952,5,0,1,0
0,121,0,0,141,2,0,0,0
1,24,0,1,3760,6,0,0,0
0,0,2,2,2372,7,0,0,0
0,173,2,2,1637,6,0,0,0
0,0,0,0,156,2,0,0,0
0,104,1,1,1954,5,2,0,0
0,79,0,0,1403,7,0,0,0
0,40,0,2,901,4,0,0,0
3,269,1,7,2167,6,0,0,1
1,100,7,16,3043,8,0,0,0
2,302,5,1,2997,6,0,1,1
0,62,0,0,90,1,0,0,0
0,211,0,1,2596,6,0,0,0
1,182,1,0,860,6,0,1,0
0,0,0,0,41,1,0,0,0
1,100,0,0,778,4,0,0,0
3,322,0,1,655,2,0,0,1
5,922,2,1,2192,3,1,2,1
2,253,0,0,88,1,0,0,1
0,128,1,1,2557,5,0,0,0
2,208,1,0,1035,3,0,0,1
2,215,0,2,2704,4,0,0,1
0,0,0,0,77,2,0,0,0
0,0,0,0,22,0,0,0,0
0,19,0,0,49,1,0,0,0
2,402,2,4,1318,9,0,0,1
1,147,4,2,1480,6,0,0,0
1,94,0,0,2494,5,0,1,0
2,331,1,1,688,5,0,0,1
0,0,0,0,168,1,0,0,0
0,111,1,2,1822,3,0,0,0
0,0,0,0,1940,7,0,0,0
2,194,3,6,358,4,0,0,1
0,0,0,0,452,3,0,0,0
1,42,0,0,372,3,0,0,0
3,340,2,3,1490,6,0,0,1
2,140,0,0,27,3,0,1,1
0,100,1,2,4423,7,0,0,0
1,78,3,3,3550,4,0,1,0
0,26,0,2,1142,6,0,0,0
3,248,4,5,2456,5,0,0,1
0,18,0,0,342,1,0,0,0
4,608,1,1,3151,6,1,0,1
2,211,2,1,1788,5,0,0,1
0,66,0,1,1169,5,0,0,0
0,247,0,0,195,2,0,0,0
1,158,1,2,2494,4,0,0,0
0,52,0,0,218,5,0,0,0
1,111,1,0,1011,5,0,0,0
1,20,0,0,472,4,0,0,0
0,0,5,3,3233,7,0,0,0
4,776,5,3,2327,4,0,0,1
0,0,0,0,302,3,0,0,0
2,236,0,2,160,4,0,1,1
1,13,0,0,265,6,0,0,0
0,0,0,0,997,3,0,0,0
1,186,8,11,3767,5,0,0,0
0,0,0,1,148,2,0,0,0
0,140,0,1,2663,8,0,0,0
2,170,3,0,1118,3,0,1,1
0,67,2,1,1346,7,0,0,0
1,300,0,0,394,4,0,0,1
1,236,2,1,2183,3,0,1,0
1,64,2,1,1668,4,0,1,0
1,165,1,1,2443,3,0,0,0
0,76,0,0,426,7,0,0,0
0,17,4,3,2769,5,0,0,0
0,25,1,0,1412,5,0,0,0
0,0,0,0,0,0,0,0,0
0,140,0,0,402,6,0,0,0
0,23,0,0,212,2,0,0,0
0,0,0,0,53,1,0,0,0
0,0,0,0,70,1,0,0,0
4,537,6,2,2990,4,3,1,1
1,120,1,0,1451,3,0,1,0
7,701,6,16,2207,4,1,2,1
0,0,0,0,2214,7,0,0,0
0,0,0,0,279,3,0,0,0
2,146,0,3,239,1,0,0,1
0,0,0,0,53,2,0,0,0
0,25,0,0,616,3,0,0,0
0,0,0,0,16,0,0,0,0
1,384,5,8,2416,3,0,0,1
1,25,0,0,1085,5,0,0,0
0,60,0,0,23,1,0,0,0
0,75,0,0,136,2,0,0,0
0,0,0,0,2265,2,0,0,0
1,200,0,0,73,2,0,0,0
0,43,0,0,58,2,0,0,0
0,0,0,0,74,2,0,0,0
3,432,1,7,375,2,1,0,1
1,98,0,0,1612,3,0,1,0
0,0,0,0,792,2,0,0,0
0,0,1,6,2325,7,0,0,0
0,273,0,0,168,2,0,0,1
0,160,0,0,9,0,0,0,0
5,596,4,8,2747,6,0,2,1
0,0,0,0,27,0,0,0,0
0,0,0,0,678,6,0,0,0
0,0,0,0,358,4,0,0,0
0,0,1,1,2740,3,0,0,0
1,219,3,4,1084,2,1,0,0
1,145,0,1,843,6,0,0,0
1,40,1,0,646,2,1,1,0
0,93,3,1,2672,7,0,0,0
0,0,0,0,158,5,0,0,0
0,0,0,0,0,0,0,0,0
0,28,0,0,267,4,0,0,0
1,100,0,0,564,5,0,0,0
1,100,1,0,430,4,0,0,0
0,83,0,0,203,2,0,0,0
0,68,0,0,47,1,0,0,0
0,0,0,0,11,1,0,0,0
0,0,0,0,1614,4,0,0,0
0,114,2,1,1667,3,0,0,0
0,143,1,4,2062,3,0,0,0
0,0,0,0,1300,5,0,0,0
2,199,6,4,2962,10,0,0,1
0,123,0,0,994,4,0,0,0
1,91,5,3,1868,5,0,0,0
2,234,0,0,1320,6,0,2,1
0,33,0,0,27,1,0,0,0
0,13,0,0,636,3,0,0,0
2,246,0,0,1794,5,0,0,1
0,115,1,0,1377,5,1,0,0
1,280,2,7,5830,6,0,0,1
4,426,2,0,1006,3,1,1,1
1,126,0,0,1055,3,0,0,0
0,56,0,0,390,3,0,0,0
1,124,2,2,2272,4,0,1,0
0,0,2,3,1487,3,0,0,0
0,15,0,0,314,1,0,0,0
2,200,3,10,939,4,0,0,1
0,0,0,0,83,0,0,0,0
0,0,0,0,23,1,0,0,0
0,0,1,1,862,3,0,0,0
1,366,4,1,1308,7,0,0,1
0,128,0,0,409,3,0,0,0
0,0,0,0,111,0,0,0,0
0,54,5,3,1457,7,0,0,0
0,81,0,0,202,3,0,0,0
3,365,3,3,5816,5,1,0,1
2,175,4,4,2506,6,0,1,1
1,75,0,0,513,5,0,1,0
6,643,5,5,1672,7,0,2,1
0,0,0,0,19,1,0,0,0
0,85,1,1,1836,6,0,0,0
0,0,0,0,472,3,0,0,0
0,58,0,0,63,1,0,0,0
0,90,0,0,209,2,0,0,0
0,0,0,0,1440,2,1,0,0
1,158,4,5,1901,4,0,0,0
0,78,6,14,3255,4,1,0,0
0,0,0,0,283,4,0,0,0
0,73,0,0,62,1,1,0,0
1,119,0,0,132,1,0,0,0
0,0,0,0,265,2,0,0,0
0,68,0,0,234,4,0,0,0
1,174,1,1,379,3,0,0,0
1,165,0,0,730,3,0,1,0
1,140,0,0,76,2,0,1,0
0,77,0,0,605,4,0,0,0
0,0,0,0,1863,10,0,0,0
0,0,1,1,58,2,0,0,0
1,100,0,0,40,1,0,0,0
1,154,0,0,279,4,0,1,0
0,0,0,0,73,1,0,0,0
0,0,0,0,1075,2,0,0,0
1,100,0,0,1913,4,0,1,0
0,14,0,0,192,0,0,0,0
2,402,5,2,3097,6,0,1,1
1,100,0,0,136,2,0,1,0
3,255,3,13,1625,6,1,0,1
6,621,3,1,1647,4,0,0,1
1,100,0,0,31,1,0,1,0
0,0,0,2,3272,6,0,0,0
1,138,0,0,947,2,0,0,0
0,0,0,0,54,1,0,0,0
4,290,1,0,3135,3,0,1,1
2,435,3,8,1956,4,0,0,1
0,0,0,0,0,0,0,0,0
1,126,0,0,50,1,0,0,0
0,0,0,0,8,0,0,0,0
0,0,0,0,57,2,0,0,0
0,0,0,0,0,0,0,0,0
1,131,5,1,926,5,0,0,0
0,100,0,0,698,5,0,0,0
1,240,1,1,411,3,0,0,0
1,341,1,2,3370,9,1,0,1
0,12,2,0,1421,6,1,0,0
1,100,0,0,35,1,0,0,0
1,100,0,0,140,2,0,0,0
2,187,1,1,2456,4,0,0,1
0,83,0,0,57,1,0,0,0
0,0,0,0,1318,7,0,0,0
1,53,0,0,1584,5,0,0,0
0,87,2,5,1244,6,0,0,0
0,0,0,0,93,4,0,0,0
0,0,0,0,61,2,0,0,0
0,139,0,5,336,3,0,0,0
2,240,4,6,2384,6,0,0,1
2,150,6,3,5557,3,2,1,1
2,196,0,0,135,2,0,1,1
0,0,0,0,95,3,0,0,0
0,0,0,0,85,3,0,0,0
1,161,1,1,415,5,0,1,0
0,37,0,1,187,2,1,0,0
1,159,1,0,266,4,0,0,0
1,77,4,3,2786,8,0,0,0
3,113,0,0,275,2,0,1,1
0,0,0,0,307,2,0,0,0
0,40,2,1,2027,3,0,0,0
4,437,2,2,681,3,0,1,1
0,112,1,3,2522,4,1,0,0
1,124,0,0,356,5,0,1,0
0,82,0,0,133,3,0,0,0
6,564,6,0,2835,6,0,0,1
1,100,1,2,449,5,0,1,0
1,100,2,1,2092,6,0,0,0
0,0,0,0,136,4,0,0,0
4,244,2,5,3644,3,0,0,1
0,0,3,9,1945,4,0,0,0
1,91,2,6,2354,10,0,0,0
0,53,5,5,3390,5,0,0,0
0,26,1,1,1278,5,0,0,0
1,100,0,0,126,3,0,0,0
0,0,0,0,1065,6,0,0,0
2,200,0,0,1800,4,0,0,1
1,194,1,2,1945,7,0,1,0
0,100,0,0,1006,4,0,0,0
0,233,2,3,3295,6,0,0,0
1,8,5,1,2282,3,0,0,0
0,164,0,0,172,1,0,0,0
0,23,0,0,489,4,0,0,0
0,36,0,0,33,1,0,0,0
0,29,0,0,194,2,0,0,0
9,991,4,4,1813,9,0,5,1
0,88,0,1,527,2,0,0,0
2,67,2,1,280,2,1,2,1
0,0,2,0,1157,5,0,0,0
1,74,0,1,401,6,0,0,0
1,135,5,1,2154,6,0,0,0
0,0,0,0,62,2,0,0,0
0,0,0,0,1471,6,1,0,0
1,148,0,0,710,4,0,0,0
0,0,3,1,1189,5,0,0,0
1,404,8,9,1827,13,1,0,1
1,100,0,0,121,2,0,0,0
0,0,0,0,95,5,0,0,0
1,100,1,5,1612,4,0,0,0
0,49,1,0,1295,3,0,0,0
0,0,0,3,1826,5,0,0,0
3,233,2,5,871,6,0,0,1
1,113,0,9,883,6,0,0,0
2,200,1,3,1777,3,0,0,1
0,46,1,1,830,2,1,0,0
2,235,0,1,356,3,0,0,1
0,0,0,0,680,6,0,0,0
0,110,7,2,3257,4,0,0,0
0,0,0,0,72,3,0,0,0
1,195,1,0,881,2,0,0,0
0,0,0,0,273,4,0,0,0
6,664,1,0,2386,5,3,5,1
0,0,0,0,44,1,0,0,0
1,175,2,0,1492,4,0,1,0
0,73,2,2,2045,4,0,0,0
0,0,0,0,240,3,0,0,0
0,0,0,0,793,4,1,0,0
2,290,3,1,1975,5,0,1,1
2,298,3,3,1133,4,0,0,1
0,0,0,0,39,3,0,0,0
3,280,0,0,108,1,0,0,1
0,0,0,0,1609,4,0,0,0
1,100,2,2,1864,5,0,0,0
1,100,0,0,104,2,0,1,0
0,0,0,0,0,0,0,0,0
4,486,6,8,2855,6,0,0,1
4,483,1,9,3059,4,0,2,1
3,183,2,1,776,4,0,0,1
2,357,1,2,2386,7,2,1,1
2,356,0,0,567,5,0,0,1
1,100,2,2,1170,4,0,0,0
2,163,2,2,1816,6,0,0,1
5,722,4,2,2906,7,0,3,1
0,0,0,0,6,1,0,0,0
0,48,0,0,325,2,1,0,0
0,55,0,0,13,1,0,0,0
1,184,0,0,294,2,0,0,0
1,100,0,0,566,6,0,0,0
1,232,3,11,1229,6,0,0,0
0,124,0,1,301,3,1,0,0
3,483,3,2,1029,6,1,0,1
0,0,0,0,100,2,0,0,0
0,0,0,0,3006,7,0,0,0
1,342,0,0,1217,5,0,1,1
0,80,3,1,2592,3,0,0,0
1,250,1,1,5146,4,0,0,0
0,33,0,0,61,0,0,0,0
1,100,0,0,162,4,0,0,0
2,219,1,1,180,2,0,0,1
0,0,0,0,0,0,0,0,0
0,50,0,0,114,2,0,0,0
1,62,0,2,2388,8,0,0,0
0,26,0,0,16,1,0,0,0
4,279,2,0,1924,4,1,0,1
0,76,0,0,34,1,0,0,0
0,0,4,2,2904,5,0,0,0
1,174,0,0,993,4,0,0,0
1,100,0,0,209,2,0,1,0
0,0,0,0,117,2,0,0,0
5,534,5,5,3486,3,1,1,1
0,43,0,0,309,2,0,0,0
0,0,1,4,2513,5,1,0,0
1,144,3,1,2325,5,0,1,0
7,1013,5,1,2868,8,0,2,1
1,100,2,2,2099,5,0,0,0
1,98,2,6,1984,13,0,0,0
0,18,0,0,2827,3,0,0,0
0,178,1,2,159,2,0,0,0
0,21,0,0,325,3,0,0,0
0,72,2,6,1125,5,0,0,0
1,49,0,0,3103,4,0,0,0
1,234,1,0,2853,7,0,0,0
0,395,0,0,959,1,0,0,1
0,62,0,0,187,3,0,0,0
0,100,0,0,205,5,0,0,0
0,0,0,0,0,0,0,0,0
3,272,3,13,2307,3,3,1,1
1,106,3,1,973,3,1,0,0
0,0,2,0,1004,4,0,0,0
0,55,0,0,186,5,0,0,0
0,14,0,0,707,9,1,0,0
1,173,0,0,415,6,0,0,0
0,0,0,0,1436,5,0,0,0
1,227,3,1,1597,9,1,1,0
0,25,4,1,5038,8,1,0,0
3,213,3,2,1071,4,0,1,1
0,0,0,1,243,5,0,0,0
4,420,0,1,3667,7,0,1,1
2,203,2,2,1751,8,1,0,1
2,200,1,1,454,4,0,1,1
0,57,0,0,57,1,0,0,0
2,344,1,1,2874,3,0,0,1
0,98,0,0,348,4,0,0,0
0,0,1,6,350,2,0,0,0
1,152,0,1,299,4,0,0,0
0,0,3,2,3535,9,0,0,0
1,91,2,0,2423,4,0,0,0
0,0,0,0,0,0,0,0,0
0,28,2,0,2256,4,0,0,0
0,12,0,0,3,1,0,0,0
0,0,1,1,1947,3,0,0,0
1,100,4,2,2214,4,0,0,0
0,60,4,2,2616,5,1,0,0
0,100,0,0,54,1,0,0,0
0,20,0,0,54,1,0,0,0
0,0,0,0,2484,6,0,0,0
8,957,2,3,1283,10,0,1,1
2,257,2,0,1394,3,0,0,1
0,11,0,0,62,1,0,0,0
0,0,0,1,1996,4,0,0,0
0,0,0,0,1380,5,0,0,0
0,61,0,0,25,1,0,0,0
0,59,0,0,176,1,0,0,0
1,177,2,0,1833,4,0,0,0
3,216,1,1,2617,7,1,0,1
2,160,0,0,118,2,0,1,1
0,0,0,0,750,2,0,0,0
0,0,0,0,701,4,0,0,0
0,0,0,0,58,1,0,0,0
0,78,0,0,815,4,0,0,0
0,0,1,0,319,5,0,0,0
0,0,0,0,68,2,0,0,0
2,296,1,1,497,3,0,1,1
1,100,0,0,368,4,0,0,0
1,74,2,2,1220,7,0,0,0
1,126,0,0,208,2,0,0,0
0,0,0,0,659,5,0,0,0
0,157,0,4,3738,5,0,0,0
0,94,5,2,905,3,0,0,0
1,189,1,7,204,3,0,0,0
0,75,0,0,48,2,0,0,0
0,90,0,0,322,3,0,0,0
1,183,2,9,2528,5,1,0,0
0,0,0,0,134,1,0,0,0
2,469,7,12,3145,3,1,2,1
3,634,2,3,2644,4,1,1,1
0,85,0,0,60,1,0,0,0
0,18,0,0,430,3,0,0,0
0,0,0,0,34,0,0,0,0
0,27,0,0,336,4,0,0,0
0,59,0,0,203,2,0,0,0
0,0,0,0,480,1,0,0,0
1,100,2,2,1133,5,0,0,0
1,214,2,0,3794,4,0,0,0
1,5,2,1,1896,5,0,0,0
0,45,0,2,1490,4,0,0,0
0,57,5,2,3234,6,0,0,0
4,437,5,7,3263,4,1,2,1
